'Elapsed time','ECG1'
3.160,-0.050
3.164,-0.065
3.168,-0.060
3.172,-0.060
3.176,-0.040
3.180,-0.060
3.184,-0.070
3.188,-0.065
3.192,-0.070
3.196,-0.055
3.200,-0.070
3.204,-0.060
3.208,-0.050
3.212,-0.055
3.216,-0.065
3.220,-0.060
3.224,-0.070
3.228,-0.035
3.232,-0.040
3.236,-0.055
3.240,-0.050
3.244,-0.055
3.248,-0.025
3.252,0.005
3.256,0.050
3.260,0.105
3.264,0.205
3.268,0.300
3.272,0.310
3.276,0.300
3.280,0.175
3.284,0.000
3.288,-0.145
3.292,-0.245
3.296,-0.265
3.300,-0.190
3.304,-0.130
3.308,-0.095
3.312,-0.075
3.316,-0.065
3.320,-0.040
3.324,-0.075
3.328,-0.060
3.332,-0.075
3.336,-0.050
3.340,-0.055
3.344,-0.070
3.348,-0.075
3.352,-0.055
3.356,-0.040
3.360,-0.070
3.364,-0.070
3.368,-0.040
3.372,-0.045
3.376,-0.040
3.380,-0.050
3.384,-0.050
3.388,-0.045
3.392,-0.045
3.396,-0.050
3.400,-0.040
3.404,-0.035
3.408,-0.035
3.412,-0.040
3.416,-0.055
3.420,-0.025
3.424,-0.055
3.428,-0.050
3.432,-0.035
3.436,-0.060
3.440,-0.030
3.444,-0.035
3.448,-0.045
3.452,-0.055
3.456,-0.040
3.460,-0.035
3.464,-0.020
3.468,-0.030
3.472,-0.035
3.476,-0.035
3.480,-0.035
3.484,-0.030
3.488,-0.045
3.492,-0.020
3.496,-0.030
3.500,-0.015
3.504,-0.035
3.508,-0.020
3.512,-0.040
3.516,-0.040
3.520,-0.035
3.524,-0.025
3.528,-0.020
3.532,-0.025
3.536,-0.020
3.540,-0.015
3.544,-0.020
3.548,0.000
3.552,-0.010
3.556,-0.035
3.560,-0.015
3.564,-0.020
3.568,-0.010
3.572,0.005
3.576,0.000
3.580,-0.010
3.584,0.015
3.588,0.015
3.592,0.010
3.596,0.030
3.600,0.020
3.604,0.020
3.608,0.015
3.612,0.020
3.616,0.010
3.620,0.010
3.624,0.020
3.628,0.035
3.632,0.020
3.636,0.020
3.640,0.005
3.644,0.005
3.648,0.010
3.652,0.010
3.656,0.015
3.660,0.020
3.664,0.010
3.668,0.010
3.672,0.015
3.676,0.005
3.680,0.030
3.684,0.020
3.688,0.010
3.692,0.035
3.696,0.020
3.700,0.000
3.704,0.005
3.708,0.025
3.712,0.010
3.716,0.020
3.720,0.015
3.724,0.020
3.728,0.010
3.732,0.020
3.736,0.010
3.740,0.015
3.744,0.015
3.748,0.030
3.752,0.000
3.756,0.005
3.760,0.005
3.764,0.015
3.768,0.005
3.772,0.010
3.776,0.015
3.780,0.000
3.784,-0.005
3.788,0.005
3.792,0.000
3.796,0.005
3.800,-0.020
3.804,-0.005
3.808,0.010
3.812,0.005
3.816,0.015
3.820,0.015
3.824,0.015
3.828,0.005
3.832,0.000
3.836,0.010
3.840,0.010
3.844,0.010
3.848,-0.010
3.852,-0.005
3.856,-0.005
3.860,-0.010
3.864,-0.005
3.868,-0.015
3.872,0.005
3.876,0.000
3.880,0.000
3.884,0.005
3.888,0.020
3.892,0.035
3.896,0.015
3.900,0.035
3.904,0.045
3.908,0.040
3.912,0.040
3.916,0.030
3.920,0.030
3.924,0.020
3.928,0.015
3.932,0.000
3.936,-0.005
3.940,-0.015
3.944,-0.045
3.948,-0.025
3.952,-0.020
3.956,-0.010
3.960,0.005
3.964,0.000
3.968,0.000
3.972,0.005
3.976,0.000
3.980,0.000
3.984,0.000
3.988,-0.020
3.992,0.005
3.996,-0.005
4.000,0.005
4.004,-0.005
4.008,0.005
4.012,0.015
4.016,-0.015
4.020,0.000
4.024,0.000
4.028,0.000
4.032,0.000
4.036,0.000
4.040,0.000
4.044,0.000
4.048,0.000
4.052,0.000
4.056,0.035
4.060,0.070
4.064,0.145
4.068,0.205
4.072,0.270
4.076,0.340
4.080,0.375
4.084,0.345
4.088,0.295
4.092,0.210
4.096,0.015
4.100,-0.120
4.104,-0.120
4.108,-0.060
4.112,-0.045
4.116,-0.040
4.120,-0.060
4.124,-0.050
4.128,-0.055
4.132,-0.030
4.136,-0.045
4.140,-0.025
4.144,-0.050
4.148,-0.040
4.152,-0.035
4.156,-0.060
4.160,-0.045
4.164,-0.040
4.168,-0.040
4.172,-0.065
4.176,-0.050
4.180,-0.060
4.184,-0.060
4.188,-0.035
4.192,-0.035
4.196,-0.040
4.200,-0.055
4.204,-0.040
4.208,-0.050
4.212,-0.050
4.216,-0.045
4.220,-0.045
4.224,-0.055
4.228,-0.040
4.232,-0.045
4.236,-0.045
4.240,-0.045
4.244,-0.040
4.248,-0.040
4.252,-0.050
4.256,-0.035
4.260,-0.040
4.264,-0.040
4.268,-0.035
4.272,-0.045
4.276,-0.025
4.280,-0.045
4.284,-0.040
4.288,-0.040
4.292,-0.035
4.296,-0.010
4.300,-0.015
4.304,-0.035
4.308,-0.035
4.312,-0.015
4.316,-0.020
4.320,-0.025
4.324,-0.040
4.328,-0.010
4.332,-0.015
4.336,-0.010
4.340,-0.020
4.344,-0.020
4.348,-0.030
4.352,-0.050
4.356,-0.030
4.360,-0.015
4.364,-0.040
4.368,-0.005
4.372,-0.030
4.376,-0.020
4.380,-0.010
4.384,0.005
4.388,-0.010
4.392,0.005
4.396,0.000
4.400,0.010
4.404,0.000
4.408,0.015
4.412,0.010
4.416,0.015
4.420,0.005
4.424,0.010
4.428,0.005
4.432,0.010
4.436,0.000
4.440,0.005
4.444,0.000
4.448,0.000
4.452,-0.010
4.456,-0.005
4.460,0.010
4.464,-0.005
4.468,-0.005
4.472,0.000
4.476,0.000
4.480,0.000
4.484,-0.005
4.488,0.000
4.492,-0.010
4.496,-0.010
4.500,0.000
4.504,0.000
4.508,0.000
4.512,-0.015
4.516,0.000
4.520,0.015
4.524,0.000
4.528,0.000
4.532,0.005
4.536,0.005
4.540,0.005
4.544,0.005
4.548,0.000
4.552,-0.015
4.556,-0.005
4.560,0.015
4.564,0.005
4.568,0.010
4.572,0.015
4.576,0.000
4.580,0.000
4.584,0.005
4.588,0.000
4.592,0.005
4.596,0.000
4.600,0.000
4.604,-0.005
4.608,-0.005
4.612,0.000
4.616,0.000
4.620,0.000
4.624,0.000
4.628,0.000
4.632,-0.015
4.636,0.000
4.640,0.015
4.644,0.010
4.648,0.005
4.652,0.005
4.656,0.000
4.660,0.005
4.664,-0.015
4.668,0.000
4.672,-0.005
4.676,0.010
4.680,0.020
4.684,0.015
4.688,0.015
4.692,-0.005
4.696,0.005
4.700,0.015
4.704,0.000
4.708,-0.010
4.712,-0.005
4.716,0.030
4.720,0.025
4.724,0.005
4.728,-0.015
4.732,0.000
4.736,-0.020
4.740,-0.005
4.744,0.005
4.748,0.005
4.752,0.000
4.756,0.005
4.760,0.010
4.764,-0.010
4.768,-0.005
4.772,-0.010
4.776,-0.005
4.780,-0.010
4.784,-0.010
4.788,0.000
4.792,-0.005
4.796,-0.010
4.800,-0.010
4.804,-0.005
4.808,-0.005
4.812,-0.010
4.816,-0.005
4.820,0.000
4.824,-0.040
4.828,-0.010
4.832,0.005
4.836,0.000
4.840,0.010
4.844,-0.005
4.848,0.015
4.852,0.000
4.856,0.000
4.860,0.010
4.864,0.000
4.868,-0.010
4.872,-0.010
4.876,-0.010
4.880,0.000
4.884,0.005
4.888,0.010
4.892,0.040
4.896,0.035
4.900,0.025
4.904,0.030
4.908,0.010
4.912,0.015
4.916,0.010
4.920,-0.005
4.924,-0.015
4.928,-0.015
4.932,-0.030
4.936,-0.025
4.940,-0.025
4.944,-0.040
4.948,-0.045
4.952,-0.035
4.956,-0.025
4.960,-0.020
4.964,-0.030
4.968,-0.030
4.972,-0.030
4.976,-0.045
4.980,-0.030
4.984,-0.025
4.988,-0.030
4.992,-0.020
4.996,-0.035
5.000,-0.035
5.004,-0.035
5.008,-0.025
5.012,-0.030
5.016,-0.005
5.020,-0.010
5.024,-0.015
5.028,-0.025
5.032,-0.020
5.036,-0.025
5.040,-0.025
5.044,-0.005
5.048,0.025
5.052,0.065
5.056,0.120
5.060,0.215
5.064,0.305
5.068,0.355
5.072,0.305
5.076,0.190
5.080,0.010
5.084,-0.145
5.088,-0.210
5.092,-0.145
5.096,-0.105
5.100,-0.075
5.104,-0.070
5.108,-0.050
5.112,-0.050
5.116,-0.045
5.120,-0.055
5.124,-0.070
5.128,-0.050
5.132,-0.040
5.136,-0.065
5.140,-0.045
5.144,-0.065
5.148,-0.050
5.152,-0.070
5.156,-0.040
5.160,-0.045
5.164,-0.050
5.168,-0.045
5.172,-0.040
5.176,-0.040
5.180,-0.050
5.184,-0.075
5.188,-0.055
5.192,-0.040
5.196,-0.055
5.200,-0.055
5.204,-0.050
5.208,-0.055
5.212,-0.045
5.216,-0.065
5.220,-0.050
5.224,-0.040
5.228,-0.045
5.232,-0.060
5.236,-0.040
5.240,-0.040
5.244,-0.030
5.248,-0.040
5.252,-0.050
5.256,-0.050
5.260,-0.055
5.264,-0.035
5.268,-0.015
5.272,-0.040
5.276,-0.025
5.280,-0.035
5.284,-0.025
5.288,-0.040
5.292,-0.030
5.296,-0.030
5.300,-0.015
5.304,-0.035
5.308,-0.040
5.312,-0.005
5.316,-0.020
5.320,-0.030
5.324,-0.040
5.328,-0.045
5.332,-0.045
5.336,-0.040
5.340,-0.040
5.344,-0.030
5.348,-0.035
5.352,-0.045
5.356,-0.035
5.360,-0.040
5.364,-0.030
5.368,0.000
5.372,0.005
5.376,-0.025
5.380,0.000
5.384,0.010
5.388,0.000
5.392,0.000
5.396,0.015
5.400,0.020
5.404,0.010
5.408,0.015
5.412,0.020
5.416,0.005
5.420,-0.005
5.424,0.000
5.428,-0.030
5.432,-0.010
5.436,-0.015
5.440,0.000
5.444,-0.005
5.448,-0.010
5.452,-0.015
5.456,-0.025
5.460,0.000
5.464,-0.010
5.468,-0.015
5.472,-0.015
5.476,0.000
5.480,0.000
5.484,0.000
5.488,0.000
5.492,-0.005
5.496,-0.005
5.500,0.005
5.504,0.000
5.508,0.000
5.512,0.000
5.516,0.005
5.520,0.000
5.524,-0.005
5.528,-0.005
5.532,-0.005
5.536,0.000
5.540,0.010
5.544,0.000
5.548,0.015
5.552,-0.025
5.556,0.005
5.560,0.000
5.564,0.005
5.568,-0.005
5.572,-0.010
5.576,0.000
5.580,0.000
5.584,0.015
5.588,0.015
5.592,-0.010
5.596,0.000
5.600,-0.005
5.604,0.000
5.608,-0.030
5.612,-0.010
5.616,-0.010
5.620,-0.005
5.624,0.000
5.628,0.000
5.632,-0.005
5.636,0.005
5.640,-0.005
5.644,0.000
5.648,-0.005
5.652,-0.010
5.656,0.000
5.660,-0.010
5.664,0.010
5.668,0.000
5.672,0.015
5.676,0.010
5.680,0.005
5.684,0.015
5.688,0.005
5.692,0.005
5.696,0.020
5.700,0.045
5.704,0.040
5.708,0.055
5.712,0.055
5.716,0.060
5.720,0.030
5.724,0.045
5.728,0.025
5.732,-0.005
5.736,0.000
5.740,-0.005
5.744,-0.020
5.748,-0.020
5.752,-0.030
5.756,-0.010
5.760,-0.005
5.764,-0.005
5.768,-0.020
5.772,-0.030
5.776,-0.010
5.780,-0.015
5.784,-0.030
5.788,-0.015
5.792,-0.015
5.796,-0.030
5.800,-0.020
5.804,-0.025
5.808,-0.025
5.812,-0.030
5.816,-0.010
5.820,-0.020
5.824,-0.025
5.828,-0.015
5.832,-0.035
5.836,-0.010
5.840,-0.010
5.844,0.000
5.848,-0.015
5.852,-0.015
5.856,-0.025
5.860,-0.005
5.864,0.045
5.868,0.095
5.872,0.185
5.876,0.295
5.880,0.345
5.884,0.335
5.888,0.270
5.892,0.145
5.896,-0.055
5.900,-0.205
5.904,-0.200
5.908,-0.150
5.912,-0.075
5.916,-0.045
5.920,-0.065
5.924,-0.080
5.928,-0.050
5.932,-0.010
5.936,-0.035
5.940,-0.050
5.944,-0.040
5.948,-0.065
5.952,-0.065
5.956,-0.060
5.960,-0.045
5.964,-0.050
5.968,-0.035
5.972,-0.065
5.976,-0.040
5.980,-0.030
5.984,-0.055
5.988,-0.065
5.992,-0.055
5.996,-0.050
6.000,-0.045
6.004,-0.065
6.008,-0.045
6.012,-0.045
6.016,-0.045
6.020,-0.050
6.024,-0.040
6.028,-0.060
6.032,-0.030
6.036,-0.055
6.040,-0.050
6.044,-0.035
6.048,-0.035
6.052,-0.045
6.056,-0.050
6.060,-0.065
6.064,-0.040
6.068,-0.035
6.072,-0.025
6.076,-0.040
6.080,-0.040
6.084,-0.040
6.088,-0.060
6.092,-0.025
6.096,-0.030
6.100,-0.030
6.104,-0.035
6.108,-0.030
6.112,-0.040
6.116,-0.035
6.120,-0.035
6.124,-0.050
6.128,-0.050
6.132,-0.035
6.136,-0.035
6.140,-0.045
6.144,-0.055
6.148,-0.060
6.152,-0.055
6.156,-0.050
6.160,-0.045
6.164,-0.035
6.168,-0.030
6.172,-0.060
6.176,-0.035
6.180,-0.050
6.184,-0.035
6.188,-0.015
6.192,0.005
6.196,-0.005
6.200,-0.025
6.204,0.000
6.208,0.005
6.212,0.005
6.216,-0.005
6.220,-0.010
6.224,0.005
6.228,0.000
6.232,-0.005
6.236,-0.020
6.240,-0.010
6.244,-0.010
6.248,-0.005
6.252,-0.005
6.256,0.000
6.260,-0.005
6.264,0.000
6.268,-0.025
6.272,-0.005
6.276,-0.015
6.280,-0.005
6.284,0.005
6.288,-0.010
6.292,-0.005
6.296,-0.005
6.300,0.000
6.304,0.000
6.308,0.000
6.312,0.005
6.316,0.000
6.320,0.005
6.324,0.000
6.328,0.015
6.332,0.005
6.336,0.010
6.340,0.005
6.344,0.010
6.348,0.000
6.352,0.020
6.356,0.000
6.360,0.020
6.364,0.000
6.368,0.005
6.372,0.005
6.376,0.000
6.380,0.015
6.384,0.000
6.388,-0.005
6.392,-0.005
6.396,-0.020
6.400,0.005
6.404,-0.025
6.408,-0.010
6.412,0.000
